lat,lng,predicted_label
83.165,-11.483,Bent
83.165,-40.285,FR II
83.171,-10.793,FR II
83.171,-12.451,FR I
83.173,-11.943,FR I
83.174,-39.517,Bent
83.18,-11.641,FR II
83.183,-11.464,FR II
83.19,-38.899,FR II
83.199,-11.63,FR II
83.202,-39.3,Bent
83.209,-11.413,Bent
83.214,-11.272,FR II
83.221,-11.764,FR II
83.231,-10.438,FR II
83.236,-11.384,FR I
83.242,-39.53,FR II
83.244,-11.648,FR II
83.248,-11.562,FR I
83.259,-39.304,FR II
83.261,-11.136,FR I
83.261,-12.291,Bent
83.268,-38.994,Bent
83.275,-11.421,FR II
83.291,-11.024,FR II
83.294,-39.618,Bent
83.299,-11.424,FR II
83.308,-39.27,FR II
83.312,-11.814,FR I
83.319,-11.432,FR II
83.33,-11.498,FR II
83.331,-11.353,Bent
83.335,-11.147,Bent
83.346,-11.069,FR II
83.348,-11.956,Bent
83.36,-11.256,FR II
83.36,-11.272,FR II
83.373,-11.778,FR II
83.374,-11.669,FR I
83.375,-11.079,FR I
83.375,-12.262,FR I
83.377,-11.964,Bent
83.385,-11.055,FR I
83.385,-11.77,Bent
83.395,-12.169,Bent
83.403,-11.547,Bent
83.403,-11.729,FR II
83.41,-11.612,FR II
83.412,-11.131,FR II
83.413,-12.073,FR II
83.423,-11.755,FR I
83.424,-10.655,Bent
83.432,-11.886,Point Source
83.438,-10.761,FR II
83.449,-10.663,FR I
83.451,-11.881,Point Source
83.457,-11.626,FR I
83.472,-39.554,Bent
83.477,-11.885,FR I
83.537,-12.384,FR I
83.539,-11.291,Point Source
83.539,-12.092,Bent
83.552,-10.945,FR I
83.576,-11.252,FR II
83.601,-12.263,Exotic
83.602,-11.304,FR II
83.607,-11.059,Exotic
83.61,-10.969,FR II
83.63,-10.819,FR II
83.63,-11.245,FR II
83.642,-10.938,FR II
83.648,-12.414,FR II
83.653,-12.118,FR I
83.655,-11.158,FR II
83.675,-11.317,FR II
83.683,-12.194,FR I
83.687,-11.464,FR II
83.695,-10.619,FR I
83.703,-11.559,FR II
83.707,-11.93,Bent
83.716,-11.936,FR I
83.719,-12.371,Bent
83.745,-10.971,FR I
83.761,-41.305,Bent
83.763,-10.599,Bent
83.81,-43.077,FR I
83.815,-11.732,Point Source
83.855,-11.353,Bent
83.863,-40.811,Bent
83.873,-10.994,FR II
83.876,-43.222,Bent
83.877,-41.083,FR I
83.886,-43.351,FR II
83.889,-12.039,Bent
83.893,-11.768,Bent
83.898,-43.677,Bent
83.899,-41.103,Bent
83.921,-40.176,FR II
83.926,-10.657,FR II
83.934,-42.881,FR II
83.939,-40.055,FR I
83.945,-12.591,Bent
83.984,-11.24,FR I
83.986,-12.201,Bent
84.002,-11.723,FR I
84.034,-11.699,Bent
84.039,-11.82,FR I
84.047,-41.118,FR II
84.05,-11.104,FR I
84.059,-11.107,FR I
84.083,-12.123,FR I
84.089,-12.137,FR I
84.119,-41.121,FR II
84.121,-43.406,FR II
84.127,-43.204,Bent
84.138,-40.721,FR II
84.152,-42.514,Bent
84.154,-41.402,Point Source
84.157,-11.856,FR I
84.165,-40.933,Bent
84.167,-41.365,FR I
84.175,-12.319,FR I
84.181,-40.837,FR II
84.196,-43.119,FR II
84.203,-12.08,FR II
84.203,-12.154,FR I
84.211,-43.123,FR II
84.212,-43.181,FR II
84.217,-42.591,FR II
84.223,-41.827,Point Source
84.224,-43.973,Bent
84.228,-43.359,Bent
84.239,-42.983,Point Source
84.253,-43.565,FR I
84.254,-40.729,Point Source
84.254,-41.329,Point Source
84.258,-11.808,Bent
84.258,-11.822,Bent
84.267,-40.455,FR II
84.272,-40.925,Point Source
84.273,-43.573,FR II
84.275,-43.586,FR II
84.277,-40.471,FR II
84.287,-40.525,Bent
84.29,-40.927,FR II
84.292,-43.596,FR I
84.298,-11.438,FR I
84.302,-41.089,FR II
84.306,-43.279,FR II
84.313,-40.85,FR II
84.314,-43.201,FR II
84.337,-40.255,FR II
84.346,-41.088,FR II
84.354,-40.307,FR I
84.354,-40.84,Point Source
84.36,-43.428,FR II
84.363,-44.272,FR II
84.398,-43.013,FR I
84.401,-43.203,Bent
84.408,-43.24,FR II
84.419,-41.324,FR I
84.44,-43.366,FR I
84.446,-42.731,Bent
84.447,-43.351,FR II
84.473,-42.818,Point Source
84.487,-43.193,FR II
84.489,-43.222,Point Source
84.502,-41.752,Point Source
84.504,-41.021,FR II
84.504,-41.043,Bent
84.52,-41.152,FR II
84.523,-43.555,FR II
84.524,-40.885,Bent
84.534,-43.281,FR I
84.54,-41.521,Bent
84.545,-43.264,FR II
84.549,-41.352,Point Source
84.551,-41.795,FR II
84.554,-43.061,Bent
84.556,-41.526,Bent
84.558,-40.316,Bent
84.579,-44.126,Point Source
84.586,-43.317,Bent
84.589,-41.425,FR I
84.595,-40.332,FR II
84.605,-43.139,Point Source
84.607,-41.564,FR I
84.61,-43.474,FR I
84.616,-44.064,Bent
84.621,-43.476,Point Source
84.623,-40.376,Bent
84.629,-40.863,FR I
84.647,-43.927,Bent
84.648,-40.576,Point Source
84.651,-43.355,FR II
84.654,-41.523,Bent
84.658,-42.834,FR II
84.667,-40.341,FR II
84.669,-43.815,FR II
84.67,-42.995,FR I
84.68,-40.869,Bent
84.684,-42.743,FR I
84.684,-44.082,Bent
84.69,-44.075,FR I
84.691,-44.098,Exotic
84.695,-43.006,FR II
84.697,-44.371,Bent
84.701,-43.596,Bent
84.701,-44.087,Bent
84.703,-42.41,Bent
84.703,-44.57,FR I
84.704,-43.188,FR I
84.704,-43.458,FR I
84.713,-44.094,Bent
84.721,-44.087,FR II
84.728,-40.483,Point Source
84.728,-44.074,Bent
84.73,-44.096,Bent
84.731,-43.158,FR II
84.742,-43.098,FR II
84.746,-40.683,Bent
84.75,-44.092,Bent
84.752,-43.583,Point Source
84.759,-44.312,Bent
84.76,-43.693,Point Source
84.766,-43.043,Point Source
84.767,-40.484,FR II
84.771,-43.163,Bent
84.776,-43.569,FR II
84.799,-43.466,Point Source
84.8,-40.706,Bent
84.805,-40.195,Bent
84.808,-43.336,Bent
84.821,-42.999,FR I
84.824,-41.669,FR II
84.83,-40.83,FR II
84.83,-43.628,FR II
84.835,-40.668,Bent
84.836,-43.517,FR II
84.842,-40.859,FR I
84.842,-44.64,FR II
84.849,-43.198,Bent
84.85,-44.867,Point Source
84.857,-41.377,FR I
84.858,-43.478,FR I
84.868,-43.952,FR I
84.878,-42.872,FR I
84.879,-44.445,Bent
84.885,-40.649,FR II
84.919,-43.542,FR I
84.921,-40.124,Point Source
84.926,-42.516,FR II
84.927,-41.165,FR II
84.939,-42.676,FR I
84.962,-42.807,FR II
84.965,-42.987,FR II
84.974,-40.848,FR II
84.975,-40.922,Bent
84.978,-41.393,FR I
84.981,-41.607,Point Source
84.982,-43.6,FR II
84.983,-48.276,Exotic
84.987,-39.897,FR I
84.991,-43.407,Bent
85.003,-41.319,FR I
85.008,-39.961,FR II
85.009,-44.365,FR II
85.01,-41.196,FR I
85.012,-43.129,Bent
85.017,-41.279,FR II
85.019,-41.655,Point Source
85.019,-43.71,FR II
85.021,-41.351,FR II
85.023,-40.81,Bent
85.025,-44.011,FR II
85.027,-40.837,Point Source
85.041,-41.22,FR I
85.043,-43.389,FR II
85.043,-43.4,Bent
85.049,-40.391,Bent
85.049,-43.077,FR II
85.049,-44.963,FR II
85.051,-43.211,FR II
85.052,-43.141,FR I
85.067,-40.86,FR I
85.071,-43.425,FR II
85.073,-40.647,FR II
85.074,-41.636,Bent
85.083,-47.793,FR II
85.086,-43.096,FR II
85.089,-40.504,Bent
85.093,-40.427,FR I
85.106,-44.341,FR II
85.109,-44.16,FR I
85.11,-44.169,Bent
85.111,-41.206,FR I
85.114,-40.919,FR I
85.117,-41.735,Bent
85.123,-41.516,FR II
85.123,-43.351,Bent
85.125,-44.287,FR II
85.126,-43.321,FR I
85.127,-47.817,Point Source
85.129,-40.798,FR II
85.133,-41.094,Bent
85.133,-42.795,FR I
85.138,-40.195,Bent
85.142,-45.01,FR II
85.144,-43.692,FR II
85.149,-42.969,FR II
85.156,-48.401,Bent
85.16,-41.817,Bent
85.162,-44.594,Bent
85.17,-41.247,FR I
85.178,-44.578,FR II
85.18,-41.179,FR II
85.181,-41.823,FR I
85.182,-43.352,FR II
85.189,-40.624,FR II
85.196,-43.429,FR II
85.208,-43.287,FR II
85.213,-41.647,Bent
85.213,-44.241,Bent
85.216,-44.268,FR II
85.224,-43.9,FR I
85.227,-47.198,Point Source
85.229,-40.865,FR II
85.239,-40.649,Bent
85.239,-48.164,FR II
85.243,-41.021,FR II
85.245,-43.138,FR II
85.245,-43.57,FR I
85.25,-45.063,Point Source
85.251,-40.246,FR I
85.251,-44.164,FR I
85.255,-40.873,Point Source
85.255,-43.194,FR II
85.259,-41.612,Bent
85.261,-40.635,Point Source
85.261,-43.626,FR I
85.265,-41.186,FR II
85.272,-44.824,Point Source
85.282,-40.18,FR II
85.283,-41.003,FR II
85.29,-43.841,FR II
85.292,-40.984,FR II
85.295,-43.439,Point Source
85.297,-42.842,Bent
85.303,-40.454,Bent
85.304,-47.732,FR II
85.306,-41.233,Bent
85.306,-44.519,FR I
85.31,-40.933,Bent
85.311,-40.884,Bent
85.311,-41.231,FR II
85.313,-48.294,FR II
85.315,-40.878,FR II
85.318,-41.038,FR I
85.318,-43.736,FR I
85.319,-41.227,FR I
85.32,-42.568,Bent
85.327,-43.059,FR I
85.328,-43.695,FR II
85.336,-44.39,FR I
85.339,-47.845,FR II
85.342,-43.992,FR II
85.349,-41.04,FR II
85.352,-42.84,FR II
85.352,-44.781,FR I
85.355,-43.485,FR II
85.361,-42.953,Point Source
85.366,-43.555,Bent
85.367,-42.854,Bent
85.369,-40.69,FR II
85.369,-43.047,Bent
85.371,-41.945,FR II
85.378,-47.916,FR I
85.393,-43.042,FR II
85.395,-40.419,FR I
85.397,-40.705,Bent
85.401,-48.075,FR I
85.402,-47.65,FR II
85.403,-43.179,FR II
85.406,-47.231,FR I
85.408,-47.906,FR I
85.415,-41.016,FR II
85.418,-47.817,FR I
85.419,-40.495,FR I
85.421,-48.431,FR II
85.429,-40.876,FR I
85.429,-44.271,Bent
85.432,-41.228,FR II
85.433,-40.566,FR II
85.435,-43.166,FR II
85.444,-44.628,FR I
85.445,-43.553,FR II
85.452,-43.648,FR II
85.46,-47.622,FR I
85.461,-47.335,FR I
85.463,-44.268,FR II
85.464,-42.661,FR I
85.467,-41.033,Bent
85.468,-43.256,FR II
85.473,-41.115,Bent
85.475,-40.997,FR II
85.482,-41.256,FR I
85.49,-41.018,Bent
85.496,-40.354,Bent
85.498,-39.94,FR II
85.502,-41.7,FR II
85.503,-41.5,FR II
85.503,-41.791,FR I
85.505,-40.964,FR I
85.506,-41.058,FR II
85.506,-41.343,FR I
85.509,-41.37,FR II
85.513,-41.516,Bent
85.52,-41.025,FR II
85.521,-45.493,FR II
85.523,-44.147,Bent
85.527,-44.377,Bent
85.529,-48.577,FR II
85.533,-41.286,FR II
85.535,-40.424,Bent
85.539,-44.374,Bent
85.547,-40.985,FR II
85.55,-42.939,FR I
85.559,-44.677,FR II
85.563,-41.317,FR II
85.564,-41.411,FR II
85.572,-41.321,FR II
85.572,-47.981,Bent
85.573,-45.099,FR II
85.578,-41.031,FR II
85.579,-40.863,Bent
85.581,-40.009,FR II
85.581,-43.618,FR II
85.581,-44.471,FR I
85.582,-44.341,FR II
85.59,-47.227,FR II
85.592,-25.864,Bent
85.593,-40.337,FR II
85.596,-41.289,FR I
85.596,-47.671,Point Source
85.598,-45.268,FR I
85.603,-43.439,FR II
85.609,-44.454,Bent
85.609,-47.907,FR II
85.616,-40.861,FR I
85.616,-43.728,FR II
85.617,-47.147,FR I
85.619,-47.818,FR I
85.62,-25.674,FR II
85.629,-47.827,Bent
85.632,-41.697,FR II
85.633,-40.8,FR II
85.641,-44.758,Bent
85.651,-40.704,FR II
85.653,-44.214,Bent
85.656,-26.162,FR I
85.657,-44.59,FR II
85.658,-43.576,Point Source
85.662,-41.637,FR II
85.664,-43.096,FR I
85.667,-43.147,FR II
85.668,-42.557,Point Source
85.669,-40.921,FR I
85.67,-40.942,FR II
85.675,-40.95,FR II
85.685,-48.492,Exotic
85.686,-40.816,FR I
85.695,-43.526,FR II
85.695,-43.688,Bent
85.696,-44.312,Bent
85.699,-46.946,FR II
85.701,-44.362,Bent
85.707,-43.527,Bent
85.708,-41.0,Point Source
85.708,-48.41,FR I
85.71,-44.371,Bent
85.711,-48.375,Bent
85.721,-47.223,FR II
85.728,-44.25,Bent
85.733,-40.99,FR I
85.735,-44.637,Bent
85.738,-41.469,Bent
85.739,-40.633,FR II
85.74,-41.514,Point Source
85.742,-43.533,FR II
85.747,-41.045,Bent
85.748,-41.437,FR II
85.753,-48.871,FR II
85.755,-44.802,FR I
85.77,-25.335,FR II
85.773,-25.426,Bent
85.775,-41.431,FR II
85.778,-44.804,Bent
85.782,-44.692,FR II
85.786,-43.901,FR I
85.786,-47.918,FR I
85.787,-25.555,FR I
85.79,-25.413,Bent
85.791,-25.546,FR II
85.794,-48.067,FR I
85.797,-47.221,Point Source
85.798,-47.986,FR I
85.808,-43.606,FR I
85.808,-44.514,Bent
85.81,-40.926,FR II
85.815,-44.503,FR II
85.818,-47.122,FR I
85.831,-48.321,FR I
85.835,-41.128,FR I
85.835,-48.299,Bent
85.847,-48.302,FR II
85.849,-40.51,FR II
85.85,-40.803,FR II
85.851,-44.509,FR I
85.853,-40.987,FR II
85.858,-44.523,Bent
85.863,-48.298,FR II
85.864,-24.895,FR I
85.865,-24.952,FR II
85.865,-48.046,FR II
85.868,-44.448,FR II
85.869,-43.929,Bent
85.869,-47.433,FR II
85.873,-39.94,Point Source
85.873,-44.727,FR II
85.877,-41.37,FR II
85.883,-39.876,FR II
85.883,-41.419,Bent
85.888,-41.21,Bent
85.89,-43.506,FR I
85.89,-48.257,FR I
85.892,-41.234,FR I
85.893,-48.112,FR II
85.894,-43.016,FR II
85.902,-47.863,FR I
85.908,-44.909,FR II
85.914,-45.368,FR II
85.915,-41.406,Bent
85.921,-40.532,FR I
85.93,-40.837,Bent
85.93,-45.007,FR II
85.934,-47.242,FR I
85.936,-41.26,FR II
85.941,-45.082,FR II
85.943,-48.313,FR I
85.946,-40.631,FR I
85.95,-42.686,FR II
85.951,-42.791,FR I
85.952,-47.542,Bent
85.953,-43.635,Bent
85.953,-44.577,FR I
85.956,-48.048,Bent
85.968,-45.292,FR I
85.974,-40.051,FR I
85.975,-40.596,FR II
85.976,-43.549,FR II
85.978,-42.787,FR II
85.978,-44.003,FR I
85.98,-47.919,FR II
85.984,-40.486,FR I
85.987,-48.082,Bent
85.99,-44.934,FR I
85.999,-47.2,Bent
86.0,-43.425,FR II
86.002,-41.617,FR I
86.003,-44.485,FR II
86.004,-41.081,FR II
86.017,-41.369,FR II
86.019,-48.153,Point Source
86.022,-47.828,FR II
86.023,-41.117,FR II
86.023,-41.124,Bent
86.029,-48.031,FR I
86.035,-41.499,FR I
86.041,-48.34,FR I
86.042,-40.739,FR II
86.043,-47.884,FR II
86.044,-47.878,FR II
86.045,-21.267,FR II
86.051,-40.784,FR I
86.051,-48.158,FR I
86.052,-48.696,Bent
86.053,-48.642,FR I
86.054,-48.094,FR II
86.06,-48.316,FR I
86.062,-40.485,FR II
86.064,-44.244,Bent
86.068,-25.095,FR II
86.076,-41.92,FR I
86.078,-44.557,FR II
86.082,-47.905,FR I
86.084,-44.237,FR I
86.088,-44.791,Bent
86.09,-44.595,FR I
86.092,-21.906,Point Source
86.092,-44.34,Bent
86.096,-40.606,Bent
86.097,-40.945,FR II
86.1,-25.105,FR II
86.106,-47.87,Bent
86.107,-22.244,Bent
86.108,-41.778,Bent
86.109,-47.07,FR I
86.113,-41.588,Bent
86.118,-48.212,FR II
86.122,-44.96,FR II
86.122,-47.712,FR II
86.124,-26.059,Point Source
86.125,-47.92,FR II
86.126,-22.443,FR I
86.126,-40.817,FR II
86.129,-44.621,FR II
86.131,-41.336,FR II
86.133,-48.056,FR I
86.135,-44.134,Bent
86.141,-47.771,FR I
86.142,-47.54,FR II
86.143,-25.069,FR II
86.151,-25.103,Bent
86.154,-47.947,FR II
86.155,-41.739,FR II
86.156,-25.893,FR I
86.159,-42.741,FR II
86.16,-40.494,FR I
86.16,-41.013,FR II
86.164,-44.462,FR II
86.165,-47.634,FR II
86.167,-47.992,FR II
86.173,-25.865,FR II
86.173,-40.499,FR II
86.177,-48.15,FR II
86.184,-47.174,FR II
86.185,-25.43,Bent
86.188,-41.183,FR II
86.199,-40.219,FR I
86.205,-41.284,FR II
86.206,-47.449,FR II
86.207,-47.939,FR II
86.207,-48.34,Point Source
86.21,-25.842,Bent
86.21,-40.06,FR I
86.212,-41.289,FR II
86.212,-48.17,Point Source
86.215,-25.096,FR II
86.217,-47.332,Bent
86.218,-47.978,FR II
86.219,-26.566,FR I
86.222,-25.432,FR I
86.223,-41.636,Bent
86.225,-43.702,Bent
86.226,-41.004,FR II
86.23,-21.43,Bent
86.231,-22.723,Bent
86.232,-41.051,FR II
86.24,-44.598,FR II
86.241,-26.226,Point Source
86.241,-41.039,FR I
86.244,-44.746,FR I
86.244,-47.565,FR I
86.247,-21.548,FR II
86.249,-41.679,Bent
86.253,-43.4,FR I
86.253,-48.087,Bent
86.255,-48.815,Point Source
86.258,-44.68,FR II
86.259,-44.548,FR II
86.26,-22.048,FR II
86.265,-26.251,FR I
86.266,-22.102,Bent
86.269,-41.083,FR I
86.271,-25.795,FR II
86.273,-21.543,FR I
86.274,-43.01,FR II
86.282,-47.776,Bent
86.284,-44.702,FR II
86.29,-22.155,FR II
86.293,-47.442,FR I
86.294,-22.229,FR II
86.294,-25.752,FR I
86.295,-47.945,FR II
86.301,-43.972,FR II
86.301,-47.595,FR I
86.301,-47.879,FR I
86.304,-47.915,FR II
86.306,-48.189,Bent
86.313,-25.116,FR I
86.314,-41.353,FR II
86.319,-40.544,Bent
86.325,-26.315,Point Source
86.325,-48.173,FR II
86.328,-44.137,Point Source
86.33,-21.8,FR II
86.33,-40.937,FR II
86.33,-47.61,Point Source
86.335,-25.086,Point Source
86.336,-26.126,Bent
86.336,-47.936,FR II
86.341,-26.282,Bent
86.342,-25.791,Bent
86.342,-40.937,Point Source
86.343,-26.364,FR I
86.347,-44.475,FR II
86.352,-25.923,FR II
86.353,-44.432,Bent
86.354,-26.282,Bent
86.359,-40.688,FR I
86.36,-47.459,FR I
86.366,-25.93,Bent
86.367,-22.061,Bent
86.367,-47.891,FR II
86.379,-22.255,Bent
86.38,-22.058,FR I
86.38,-25.438,FR II
86.385,-25.033,FR I
86.387,-21.406,FR I
86.388,-41.213,FR II
86.393,-41.398,FR II
86.394,-25.365,FR I
86.4,-43.795,FR II
86.402,-22.154,FR II
86.403,-25.862,FR I
86.407,-21.764,FR I
86.412,-25.621,FR I
86.412,-26.221,FR I
86.414,-43.785,FR II
86.415,-47.4,FR I
86.417,-48.858,FR I
86.419,-41.201,FR II
86.419,-47.682,FR II
86.422,-25.718,FR II
86.422,-48.606,Bent
86.423,-25.536,FR II
86.425,-21.96,Bent
86.426,-48.013,FR II
86.428,-43.864,Bent
86.43,-21.282,FR I
86.434,-43.662,FR I
86.437,-25.792,FR I
86.441,-41.382,FR I
86.441,-44.618,FR II
86.441,-48.188,FR II
86.445,-24.974,FR II
86.447,-47.13,Bent
86.447,-47.888,FR II
86.448,-40.539,FR I
86.448,-47.803,FR I
86.45,-47.304,FR II
86.456,-40.323,Bent
86.468,-25.7,FR I
86.474,-25.576,FR II
86.476,-40.127,Bent
86.478,-25.783,FR II
86.483,-22.778,Point Source
86.483,-25.466,Bent
86.488,-26.515,FR I
86.488,-41.232,FR II
86.493,-26.504,FR II
86.494,-25.489,Bent
86.494,-26.122,FR II
86.496,-21.286,Bent
86.502,-48.009,FR II
86.503,-24.544,FR I
86.504,-44.38,FR I
86.512,-41.483,FR I
86.513,-43.825,Bent
86.514,-22.045,FR II
86.514,-47.593,FR II
86.516,-45.453,FR II
86.519,-22.444,FR I
86.523,-24.519,FR II
86.526,-25.681,Point Source
86.528,-48.231,Bent
86.529,-40.686,Bent
86.53,-47.873,Bent
86.531,-41.495,Bent
86.54,-22.507,FR II
86.541,-47.868,FR II
86.541,-48.682,FR II
86.544,-47.267,FR I
86.545,-44.659,Bent
86.546,-24.694,FR I
86.546,-25.362,FR I
86.547,-25.314,FR II
86.547,-44.027,FR II
86.549,-25.756,FR II
86.55,-48.661,FR II
86.556,-41.508,Bent
86.56,-40.702,Bent
86.562,-24.695,FR II
86.564,-25.064,Bent
86.578,-25.843,FR I
86.581,-48.277,FR II
86.582,-24.912,FR I
86.583,-44.637,FR II
86.587,-25.509,FR II
86.589,-40.386,FR II
86.591,-47.868,FR II
86.592,-25.4,FR I
86.597,-44.989,FR II
86.598,-41.264,Bent
86.606,-40.728,FR II
86.608,-48.223,Point Source
86.613,-41.077,FR I
86.619,-25.415,FR II
86.623,-21.099,FR I
86.623,-25.367,FR I
86.629,-25.903,Point Source
86.63,-25.928,FR II
86.631,-26.091,FR II
86.632,-43.73,FR II
86.635,-25.826,FR II
86.643,-25.945,Point Source
86.645,-26.15,FR II
86.65,-21.868,Bent
86.65,-22.077,FR II
86.651,-24.878,Bent
86.657,-22.919,FR II
86.658,-22.215,Bent
86.658,-22.296,Bent
86.659,-47.615,FR II
86.662,-25.671,Exotic
86.662,-26.283,FR I
86.67,-25.852,Point Source
86.67,-47.414,FR II
86.671,-21.666,Bent
86.673,-47.707,FR I
86.677,-47.934,FR II
86.682,-47.261,FR II
86.683,-25.836,FR II
86.689,-26.052,FR II
86.69,-25.278,FR II
86.69,-25.308,FR I
86.702,-48.755,FR II
86.703,-43.904,Bent
86.703,-43.931,Bent
86.709,-25.642,Bent
86.709,-48.399,FR II
86.712,-43.734,FR II
86.714,-21.833,FR II
86.715,-25.253,Point Source
86.72,-47.447,FR II
86.731,-25.636,Point Source
86.732,-25.516,FR I
86.733,-25.925,Point Source
86.737,-22.083,Point Source
86.737,-47.922,FR II
86.743,-22.132,FR I
86.745,-21.799,Bent
86.745,-47.306,FR II
86.75,-25.577,FR II
86.759,-25.016,FR I
86.761,-25.636,FR II
86.762,-40.835,FR II
86.767,-22.063,FR I
86.769,-25.554,FR II
86.772,-25.457,Point Source
86.773,-25.774,FR II
86.778,-21.804,Bent
86.778,-25.183,FR II
86.782,-22.29,Bent
86.783,-47.969,Bent
86.786,-21.444,FR I
86.789,-47.431,FR II
86.796,-22.362,FR I
86.797,-26.373,FR II
86.798,-26.046,Point Source
86.806,-26.068,Bent
86.813,-44.533,Bent
86.821,-47.722,FR II
86.825,-47.831,FR II
86.833,-21.982,Bent
86.836,-24.672,FR II
86.836,-44.825,FR II
86.84,-48.054,FR II
86.844,-48.703,Bent
86.847,-24.631,Point Source
86.847,-45.006,Bent
86.85,-25.468,Bent
86.852,-25.572,FR II
86.859,-44.844,Bent
86.861,-25.105,FR I
86.861,-26.14,FR II
86.863,-47.594,FR II
86.865,-21.987,Bent
86.866,-21.959,FR II
86.866,-40.249,Point Source
86.867,-21.995,FR I
86.868,-25.581,FR I
86.87,-22.356,FR II
86.87,-25.25,Bent
86.872,-25.074,Bent
86.872,-25.647,FR II
86.876,-25.123,Bent
86.877,-25.86,FR I
86.878,-25.241,FR II
86.882,-25.322,Bent
86.882,-48.498,Point Source
86.883,-22.646,Bent
86.883,-25.511,FR II
86.886,-44.349,FR I
86.889,-25.86,FR I
86.896,-48.27,FR II
86.901,-21.837,FR II
86.902,-25.871,FR II
86.902,-40.369,Point Source
86.907,-21.264,FR I
86.908,-21.911,FR II
86.908,-44.52,FR II
86.91,-21.947,FR II
86.91,-25.508,FR I
86.914,-44.805,FR I
86.915,-41.622,FR II
86.916,-26.324,Point Source
86.917,-25.44,FR II
86.918,-21.255,FR I
86.919,-25.821,FR II
86.932,-41.044,FR I
86.934,-22.636,FR II
86.937,-44.445,Bent
86.939,-21.544,Bent
86.943,-44.832,FR I
86.944,-22.436,FR I
86.945,-47.969,FR II
86.945,-48.401,Bent
86.946,-22.106,FR II
86.947,-22.035,FR II
86.95,-25.555,FR I
86.953,-41.269,FR I
86.957,-44.492,FR II
86.962,-22.19,Bent
86.966,-22.582,FR I
86.971,-25.759,Bent
86.973,-47.25,FR II
86.978,-22.191,Bent
86.978,-26.078,FR II
86.981,-22.309,FR II
86.981,-25.633,Point Source
86.988,-21.203,FR II
86.998,-22.071,Bent
86.998,-47.394,FR II
87.0,-26.543,FR II
87.001,-22.191,Bent
87.003,-25.218,FR I
87.005,-22.671,Bent
87.006,-22.151,FR II
87.006,-22.168,FR II
87.008,-21.733,FR II
87.008,-25.695,FR II
87.009,-25.28,FR I
87.009,-25.416,FR II
87.017,-21.882,Exotic
87.025,-21.85,Bent
87.036,-47.531,Bent
87.037,-47.403,Bent
87.038,-25.925,FR II
87.041,-21.878,FR II
87.043,-21.093,FR I
87.043,-22.167,Bent
87.043,-24.905,FR II
87.044,-26.19,FR II
87.045,-21.825,Bent
87.055,-22.001,Bent
87.057,-22.01,FR II
87.058,-47.881,Exotic
87.058,-48.282,FR II
87.059,-25.902,FR I
87.064,-48.301,FR II
87.068,-22.869,FR I
87.077,-21.942,FR I
87.079,-25.788,FR II
87.079,-47.818,Bent
87.082,-25.635,FR I
87.084,-25.851,FR I
87.088,-21.013,Bent
87.089,-22.316,Point Source
87.093,-22.918,FR I
87.101,-47.743,FR II
87.107,-44.51,FR I
87.108,-22.354,Bent
87.108,-25.301,FR I
87.109,-48.373,FR II
87.116,-22.35,FR I
87.116,-25.456,Bent
87.117,-25.348,FR II
87.117,-48.571,FR I
87.119,-21.021,Bent
87.119,-25.693,FR II
87.125,-21.854,FR II
87.127,-22.322,Bent
87.13,-25.335,FR I
87.137,-21.883,FR II
87.138,-25.254,Point Source
87.139,-21.093,FR II
87.144,-25.515,FR II
87.147,-44.203,FR I
87.159,-21.928,Point Source
87.159,-21.978,Bent
87.16,-47.967,Bent
87.175,-25.885,FR I
87.176,-22.091,Bent
87.176,-48.481,FR II
87.18,-25.477,FR I
87.182,-21.885,Bent
87.184,-44.905,FR I
87.187,-25.44,FR I
87.19,-25.275,FR II
87.19,-48.653,Point Source
87.194,-21.788,FR II
87.197,-25.808,FR I
87.198,-22.396,Bent
87.199,-22.116,Bent
87.2,-44.917,Bent
87.201,-25.84,Bent
87.205,-22.559,FR II
87.21,-22.063,Point Source
87.22,-25.634,FR I
87.22,-25.968,FR I
87.224,-25.465,FR I
87.225,-22.058,FR II
87.229,-20.992,FR I
87.229,-26.516,Point Source
87.234,-21.257,FR I
87.239,-25.925,FR II
87.241,-21.583,FR II
87.254,-25.802,FR II
87.259,-26.4,FR II
87.263,-21.629,FR II
87.264,-25.613,FR I
87.265,-21.771,Bent
87.265,-47.167,FR I
87.271,-25.432,Bent
87.272,-25.838,FR II
87.282,-22.485,FR II
87.288,-21.861,FR II
87.31,-26.159,FR II
87.314,-21.88,Bent
87.315,-25.73,FR II
87.317,-21.924,Bent
87.318,-21.975,FR II
87.318,-26.073,Bent
87.329,-48.388,Bent
87.34,-21.624,FR II
87.343,-25.341,Bent
87.349,-21.839,Bent
87.351,-25.025,FR II
87.355,-25.654,FR II
87.357,-47.656,FR II
87.362,-22.073,FR I
87.366,-25.538,Bent
87.367,-25.529,FR II
87.369,-24.989,Point Source
87.372,-22.358,FR I
87.377,-25.289,Point Source
87.38,-25.666,FR II
87.384,-21.845,FR II
87.387,-22.399,Bent
87.389,-21.655,Bent
87.39,-21.161,FR I
87.392,-21.406,FR II
87.393,-48.163,Bent
87.398,-26.15,Bent
87.413,-47.818,Bent
87.414,-47.849,FR I
87.423,-25.733,Bent
87.432,-21.956,Bent
